"energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"F"	"N0"		"N2"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00168	7
"F"	"N0"		"N2"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00168	7
"F"	"N0"		"N2"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00168	7
"F"	"N0"			"N0"		"N1"	"N1"	"N0"	"N0"	0.00168	7
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00168	7
"F"	"N2"	"N2"		"N2"		"N1"	"N0"	"N1"	"N0"	0.00168	7
"F"	"N2"			"N2"		"N1"	"N0"	"N2"	"N2"	0.00168	7
"F"			"N2"			"N1"	"N1"	"N2"	"N1"	0.00168	7
"F"						"N1"	"N1"	"N1"	"N2"	0.00168	7
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00192	8
"F"	"N0"	"N0"		"N0"		"N1"	"N1"	"N2"	"N2"	0.00192	8
"F"	"N0"	"N0"		"N0"		"N1"		"N0"	"N0"	0.00192	8
"F"	"N0"			"N0"		"N1"	"N0"	"N0"	"N1"	0.00192	8
"F"	"N0"			"N0"		"N1"	"N1"	"N1"	"N1"	0.00192	8
"F"	"N2"	"N2"		"N2"		"N1"	"N0"	"N2"	"N1"	0.00192	8
"F"			"N2"			"N1"	"N1"	"N1"	"N1"	0.00192	8
"F"	"N0"	"N0"		"N0"		"N1"	"N1"	"N2"	"N1"	0.00216	9
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00216	9
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00216	9
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00216	9
"F"	"N0"			"N0"		"N1"	"N0"	"N1"	"N2"	0.00216	9
"F"	"N1"	"N0"	"N2"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00216	9
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00216	9
"F"	"N2"	"N2"		"N2"		"N1"	"N0"	"N2"	"N2"	0.00216	9
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N1"	"N0"	0.0024	10
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0024	10
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N2"	"N0"	0.0024	10
"F"	"N0"		"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.0024	10
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N2"	"N1"	0.0024	10
"F"		"N0"				"N1"	"N0"	"N1"	"N1"	0.0024	10
"F"		"N0"				"N1"	"N1"	"N2"	"N2"	0.0024	10
"F"			"N0"			"N1"	"N1"	"N1"	"N1"	0.0024	10
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00264	11
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N1"	"N1"	0.00264	11
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00264	11
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00264	11
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00264	11
"F"	"N0"			"N0"		"N1"		"N0"	"N0"	0.00264	11
"F"			"N2"			"N1"	"N0"	"N0"	"N0"	0.00264	11
"F"						"N1"	"N1"	"N1"	"N0"	0.00264	11
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00288	12
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00288	12
"F"	"N0"	"N2"		"N0"		"N1"	"N1"	"N2"	"N2"	0.00288	12
"F"			"N0"			"N1"	"N0"	"N1"	"N0"	0.00288	12
"F"						"N1"	"N1"	"N0"	"N0"	0.00288	12
"F"						"N1"	"N2"	"N2"	"N1"	0.00288	12
"F"						"N1"		"N0"	"N0"	0.00288	12
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00312	13
"F"	"N0"			"N0"		"N1"	"N2"	"N2"	"N2"	0.00312	13
"F"			"N2"			"N1"	"N0"	"N2"	"N2"	0.00312	13
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00336	14
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N0"	"N0"	0.00336	14
"F"	"N0"		"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00336	14
"F"						"N1"	"N1"	"N1"	"N1"	0.00336	14
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0036	15
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.0036	15
"F"	"N0"			"N0"		"N1"	"N1"	"N2"	"N1"	0.0036	15
"F"			"N2"			"N1"	"N1"	"N2"	"N2"	0.0036	15
"F"		"N0"				"N1"	"N0"	"N2"	"N2"	0.00385	16
"F"						"N1"	"N0"	"N1"	"N2"	0.00385	16
"F"			"N0"			"N1"	"N0"	"N1"	"N1"	0.00409	17
"F"						"N1"	"N1"	"N2"	"N1"	0.00409	17
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00433	18
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00433	18
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00457	19
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00457	19
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N1"	0.00481	20
"F"			"N0"			"N1"	"N1"	"N2"	"N2"	0.00481	20
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N2"	"N1"	0.00529	22
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00529	22
"F"			"N0"			"N1"	"N0"	"N2"	"N2"	0.00529	22
"F"						"N1"	"N2"	"N2"	"N2"	0.00529	22
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00553	23
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00553	23
"F"	"N0"			"N0"		"N1"	"N0"	"N2"	"N1"	0.00577	24
"F"		"N0"				"N1"	"N0"	"N0"	"N0"	0.00577	24
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N1"	"N0"	0.00601	25
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N0"	"N0"	0.00625	26
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N2"	"N2"	0.00625	26
"F"						"N1"	"N0"	"N2"	"N1"	0.00625	26
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00673	28
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00793	33
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00817	34
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N2"	"N1"	0.00865	36
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N2"	0.00913	38
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N1"	"N1"	0.00961	40
"F"	"N0"			"N0"		"N1"	"N0"	"N1"	"N0"	0.00961	40
"F"	"N0"			"N0"		"N1"	"N0"	"N1"	"N1"	0.00961	40
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00985	41
"F"						"N1"	"N0"	"N1"	"N0"	0.01009	42
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.01033	43
"F"	"N0"			"N0"		"N1"	"N1"	"N2"	"N2"	0.0113	47
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N0"	0.01202	50
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0137	57
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.01394	58
"F"			"N0"			"N1"	"N0"	"N0"	"N0"	0.0149	62
"F"						"N1"	"N0"	"N2"	"N2"	0.01586	66
"F"						"N1"	"N0"	"N1"	"N1"	0.01634	68
"F"	"N0"			"N0"		"N1"	"N0"	"N2"	"N2"	0.01682	70
"F"						"N1"	"N1"	"N2"	"N2"	0.01778	74
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N1"	0.01826	76
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N0"	0.02307	96
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.02475	103
"F"	"N0"			"N0"		"N1"	"N0"	"N0"	"N0"	0.02884	120
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N0"	0.03292	137
"F"						"N1"	"N0"	"N0"	"N0"	0.03725	155
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N2"	0.00019	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N0"	"N1"	0.00019	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N1"	"N0"	0.00019	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N1"	"N0"	0.00019	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N1"	"N1"	0.00019	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N0"	0.00019	1
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00019	1
"G"	"N0"	"N0"	"N1"	"N0"		"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"	"N0"	"N0"	"N2"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N0"	"N0"	"N2"	"N0"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N0"	"N0"	"N2"	"N0"		"N1"		"N2"	"N0"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N2"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"	"N1"	"N1"	"N0"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"	"N2"	"N2"	"N0"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"		"N1"	"N1"	0.00019	1
"G"	"N0"	"N0"		"N0"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N1"	"N0"	"N1"	0.00019	1
"G"	"N0"	"N1"	"N0"	"N0"		"N1"	"N1"	"N1"	"N0"	0.00019	1
"G"	"N0"	"N1"	"N0"	"N0"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N0"	"N1"	"N0"	"N0"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N0"	"N1"	"N1"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N0"	"N1"	"N1"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N0"	"N1"	"N1"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00019	1
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"	"N0"	"N1"	"N2"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00019	1
"G"	"N0"	"N1"	"N2"	"N0"		"N1"		"N0"	"N0"	0.00019	1
"G"	"N0"	"N1"		"N0"		"N1"	"N1"	"N1"	"N0"	0.00019	1
"G"	"N0"	"N1"		"N0"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N0"	"N1"		"N0"		"N1"		"N1"	"N1"	0.00019	1
"G"	"N0"	"N1"		"N0"		"N1"		"N2"	"N1"	0.00019	1
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"	"N0"	"N2"	"N0"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N0"	"N2"	"N1"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N0"	"N2"	"N1"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N0"	"N2"	"N1"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"	"N0"	"N2"	"N2"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N0"	"N2"	"N2"	"N0"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"	"N0"	"N1"	"N2"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"	"N0"		"N1"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"	"N1"	"N0"	"N0"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"	"N1"	"N2"	"N0"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"	"N2"	"N0"	"N0"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"		"N0"	"N0"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"		"N1"	"N1"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"		"N2"	"N0"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"		"N2"	"N1"	0.00019	1
"G"	"N0"	"N2"		"N0"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"	"N2"	0.00019	1
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"		0.00019	1
"G"	"N0"		"N0"	"N0"		"N1"	"N1"	"N1"	"N0"	0.00019	1
"G"	"N0"		"N0"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00019	1
"G"	"N0"		"N0"	"N0"		"N1"	"N2"	"N0"	"N0"	0.00019	1
"G"	"N0"		"N0"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N0"		"N1"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N0"		"N1"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N0"		"N1"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N0"		"N1"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N0"		"N1"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N0"		"N2"	"N0"		"N1"	"N0"	"N1"	"N2"	0.00019	1
"G"	"N0"		"N2"	"N0"		"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"	"N0"		"N2"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00019	1
"G"	"N0"		"N2"	"N0"		"N1"	"N2"	"N1"	"N0"	0.00019	1
"G"	"N0"		"N2"	"N0"		"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"	"N0"		"N2"	"N0"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N0"		"N2"	"N0"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N0"			"N0"		"N1"	"N2"	"N1"	"N1"	0.00019	1
"G"	"N0"			"N0"		"N1"	"N2"	"N2"	"N0"	0.00019	1
"G"	"N0"			"N0"		"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"	"N0"			"N0"		"N1"		"N0"		0.00019	1
"G"	"N0"			"N0"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N0"			"N0"		"N1"		"N1"	"N2"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N2"	"N2"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.00019	1
"G"	"N1"	"N0"	"N0"	"N1"		"N1"		"N0"	"N1"	0.00019	1
"G"	"N1"	"N0"	"N1"	"N1"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N1"	"N0"	"N1"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N1"	"N0"	"N2"	"N1"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N1"	"N0"	"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N1"	"N0"	"N2"	"N1"		"N1"	"N1"	"N2"	"N0"	0.00019	1
"G"	"N1"	"N0"	"N2"	"N1"		"N1"	"N1"	"N2"	"N2"	0.00019	1
"G"	"N1"	"N0"		"N1"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N1"	"N0"		"N1"		"N1"	"N0"	"N1"	"N2"	0.00019	1
"G"	"N1"	"N0"		"N1"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N1"	"N0"		"N1"		"N1"	"N0"	"N2"	"N2"	0.00019	1
"G"	"N1"	"N0"		"N1"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N1"	"N1"	"N1"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N1"	"N1"	"N2"	"N1"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N1"	"N1"	"N2"	"N1"		"N1"	"N0"	"N1"	"N2"	0.00019	1
"G"	"N1"	"N1"	"N2"	"N1"		"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"	"N1"	"N1"	"N2"	"N1"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N1"	"N1"		"N1"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N1"	"N1"		"N1"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N1"	"N1"		"N1"		"N1"	"N0"	"N2"	"N2"	0.00019	1
"G"	"N1"	"N1"		"N1"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N1"	"N2"	"N0"	"N1"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N1"	"N2"	"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N1"	"N2"	"N0"	"N1"		"N1"		"N2"	"N1"	0.00019	1
"G"	"N1"	"N2"	"N1"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N1"	"N2"	"N1"	"N1"		"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N1"	"N1"	"N2"	0.00019	1
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"	"N1"	"N2"	"N2"	"N1"		"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"	"N1"	"N2"		"N1"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N1"	"N2"		"N1"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N1"	"N2"		"N1"		"N1"	"N1"	"N2"	"N2"	0.00019	1
"G"	"N1"	"N2"		"N1"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N1"		"N0"	"N1"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N1"		"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N1"		"N1"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N1"		"N2"	"N1"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N1"		"N2"	"N1"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N1"		"N2"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N1"		"N2"	"N1"		"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"	"N1"			"N1"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N1"			"N1"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N1"			"N1"		"N1"		"N0"	"N0"	0.00019	1
"G"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N2"	"N0"	"N1"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N2"	"N0"	"N1"	"N2"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N2"	"N0"	"N2"	"N2"		"N1"	"N1"	"N2"	"N1"	0.00019	1
"G"	"N2"	"N0"		"N2"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N2"	"N0"		"N2"		"N1"	"N0"	"N2"	"N1"	0.00019	1
"G"	"N2"	"N0"		"N2"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N2"	"N0"		"N2"		"N1"		"N2"	"N1"	0.00019	1
"G"	"N2"	"N1"	"N0"	"N2"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N2"	"N1"	"N2"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00019	1
"G"	"N2"	"N1"	"N2"	"N2"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N2"	"N1"		"N2"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N2"	"N1"		"N2"		"N1"	"N0"	"N2"	"N0"	0.00019	1
"G"	"N2"	"N1"		"N2"		"N1"	"N1"	"N2"	"N2"	0.00019	1
"G"	"N2"	"N2"	"N0"	"N2"		"N1"	"N0"	"N1"	"N0"	0.00019	1
"G"	"N2"	"N2"	"N0"	"N2"		"N1"		"N1"	"N1"	0.00019	1
"G"	"N2"	"N2"	"N1"	"N2"		"N1"		"N1"	"N0"	0.00019	1
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N1"	"N2"	0.00019	1
"G"	"N2"	"N2"	"N2"	"N2"		"N1"	"N1"	"N2"	"N0"	0.00019	1
"G"	"N2"	"N2"	"N2"	"N2"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N2"	"N2"		"N2"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N2"	"N2"		"N2"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N2"	"N2"		"N2"		"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"	"N2"		"N0"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00019	1
"G"	"N2"		"N0"	"N2"		"N1"	"N1"	"N2"	"N2"	0.00019	1
"G"	"N2"		"N2"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"	"N2"		"N2"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"	"N2"		"N2"	"N2"		"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"	"N2"		"N2"	"N2"		"N1"		"N2"	"N2"	0.00019	1
"G"	"N2"			"N2"		"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"	"N2"			"N2"		"N1"	"N0"	"N0"	"N2"	0.00019	1
"G"	"N2"			"N2"		"N1"	"N0"	"N2"		0.00019	1
"G"		"N0"	"N0"			"N1"	"N0"	"N0"	"N2"	0.00019	1
"G"		"N0"	"N0"			"N1"	"N0"	"N0"		0.00019	1
"G"		"N0"	"N0"			"N1"	"N0"		"N0"	0.00019	1
"G"		"N0"	"N0"			"N1"	"N0"		"N1"	0.00019	1
"G"		"N0"	"N0"			"N1"	"N0"		"N2"	0.00019	1
"G"		"N0"	"N0"			"N1"	"N1"	"N0"	"N0"	0.00019	1
"G"		"N0"	"N0"			"N1"	"N1"	"N1"	"N0"	0.00019	1
"G"		"N0"	"N0"			"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"		"N0"	"N0"			"N1"	"N2"	"N2"	"N2"	0.00019	1
"G"		"N0"	"N0"			"N1"		"N1"	"N2"	0.00019	1
"G"		"N0"	"N0"			"N1"		"N2"	"N1"	0.00019	1
"G"		"N0"	"N1"			"N1"	"N0"	"N1"	"N1"	0.00019	1
"G"		"N0"	"N1"			"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"		"N0"	"N2"			"N1"	"N0"	"N0"	"N0"	0.00019	1
"G"		"N0"	"N2"			"N1"	"N0"	"N0"	"N1"	0.00019	1
"G"		"N0"	"N2"			"N1"	"N1"	"N1"	"N1"	0.00019	1
"G"		"N0"	"N2"			"N1"	"N1"	"N2"	"N2"	0.00019	1
"G"		"N0"	"N2"			"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"		"N0"				"N1"	"N0"	"N0"		0.00019	1
"G"		"N0"				"N1"	"N0"	"N2"		0.00019	1
"G"		"N0"				"N1"	"N0"		"N2"	0.00019	1
"G"		"N0"				"N1"	"N1"	"N0"	"N1"	0.00019	1
"G"		"N0"				"N1"	"N2"	"N0"	"N0"	0.00019	1
"G"		"N0"				"N1"	"N2"	"N1"	"N0"	0.00019	1
"G"		"N0"				"N1"	"N2"	"N1"	"N2"	0.00019	1
"G"		"N0"				"N1"	"N2"	"N2"	"N1"	0.00019	1
"G"		"N0"				"N1"		"N1"	"N2"	0.00019	1
"G"		"N0"				"N1"		"N2"	"N0"	0.00019	1
"G"		"N1"	"N0"			"N1"	"N0"	"N1"	"N0"	0.00019	1
