"Energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"D"				"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"				"N0"		"N1"		"N3"	"N1"	0.0031298905	2
"D"				"N0"		"N1"		"N3"	"N3"	0.0046948357	3
"D"				"N0"			"N0"	"N1"	"N1"	0.0015649452	1
"D"				"N0"				"N1"	"N1"	0.0015649452	1
"D"				"N1"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"				"N1"		"N1"	"N0"	"N3"	"N3"	0.0015649452	1
"D"				"N1"		"N1"	"N1"	"N1"	"N1"	0.0109546166	7
"D"				"N1"		"N1"	"N1"	"N3"	"N0"	0.0015649452	1
"D"				"N1"		"N1"	"N1"	"N3"	"N1"	0.0031298905	2
"D"				"N1"		"N1"		"N0"	"N0"	0.0015649452	1
"D"				"N1"		"N1"		"N1"	"N1"	0.0031298905	2
"D"				"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"				"N1"				"N3"	"N1"	0.0015649452	1
"D"				"N2"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"				"N2"		"N1"	"N2"	"N1"	"N1"	0.0046948357	3
"D"				"N2"		"N1"		"N1"	"N1"	0.0046948357	3
"D"				"N2"		"N1"		"N3"	"N3"	0.0015649452	1
"E"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0158311346	6
"E"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0237467018	9
"E"	"N0"	"N0"	"N0"	"N0"		"N1"		"N0"	"N0"	0.036939314	14
"E"	"N0"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0474934037	18
"E"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N1"	0.0052770449	2
"E"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N2"	0.0026385224	1
"E"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N0"	0.0131926121	5
"E"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0158311346	6
"E"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0131926121	5
"E"	"N0"	"N0"	"N0"	"N1"		"N1"	"N0"	"N3"	"N0"	0.0026385224	1
"E"	"N0"	"N0"	"N0"	"N1"		"N1"		"N3"	"N1"	0.0079155673	3
"E"	"N0"	"N0"	"N0"	"N2"		"N1"	"N0"	"N3"	"N0"	0.0026385224	1
"E"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.0026385224	1
"E"	"N0"	"N0"	"N2"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N0"	"N2"	"N0"		"N1"		"N2"	"N2"	0.0026385224	1
"E"	"N0"	"N0"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0079155673	3
"E"	"N0"	"N0"	"N2"	"N0"		"N1"		"N3"	"N3"	0.0026385224	1
"E"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N0"	0.0079155673	3
"E"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0131926121	5
"E"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N0"	0.0026385224	1
"E"	"N0"	"N0"		"N0"		"N1"	"N0"	"N3"	"N0"	0.0026385224	1
"E"	"N0"	"N0"		"N0"		"N1"	"N1"	"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N0"		"N0"		"N1"	"N2"	"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N0"		"N0"		"N1"		"N0"	"N0"	0.0211081794	8
"E"	"N0"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0395778364	15
"E"	"N0"	"N0"		"N0"		"N1"		"N2"	"N0"	0.0026385224	1
"E"	"N0"	"N0"		"N0"		"N1"		"N2"	"N1"	0.0026385224	1
"E"	"N0"	"N0"		"N0"		"N1"		"N3"	"N0"	0.0079155673	3
"E"	"N0"	"N0"		"N0"		"N1"		"N3"	"N1"	0.0105540897	4
"E"	"N0"	"N0"		"N1"		"N1"	"N2"	"N3"	"N1"	0.0026385224	1
"E"	"N0"	"N0"		"N1"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N0"		"N2"		"N1"	"N0"	"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N0"		"N2"		"N1"		"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N0"		"N2"		"N1"		"N1"	"N1"	0.0079155673	3
"E"	"N0"	"N0"		"N2"		"N1"		"N3"	"N0"	0.0026385224	1
"E"	"N0"	"N0"		"N2"		"N1"		"N3"	"N1"	0.0026385224	1
"E"	"N0"	"N0"		"N2"		"N1"		"N3"	"N3"	0.0026385224	1
"E"	"N0"	"N1"	"N2"	"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N1"	"N2"	"N0"		"N1"		"N2"	"N1"	0.0026385224	1
"E"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0026385224	1
"E"	"N0"	"N2"	"N0"	"N0"		"N1"	"N2"	"N3"	"N1"	0.0026385224	1
"E"	"N0"	"N2"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N2"	"N0"	"N1"		"N1"		"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N2"	"N1"	"N0"		"N1"		"N2"	"N2"	0.0026385224	1
"E"	"N0"	"N2"	"N2"	"N0"		"N1"		"N0"	"N0"	0.0026385224	1
"E"	"N0"	"N2"		"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"	"N2"		"N0"		"N1"		"N2"	"N2"	0.0026385224	1
"E"	"N0"	"N2"		"N0"		"N1"		"N3"	"N3"	0.0052770449	2
"E"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0026385224	1
"E"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0158311346	6
"E"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.0026385224	1
"E"	"N0"		"N0"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0026385224	1
"E"	"N0"		"N0"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0026385224	1
"E"	"N0"		"N0"	"N0"		"N1"	"N0"	"N4"	"N1"	0.0026385224	1
"E"	"N0"		"N0"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0026385224	1
"E"	"N0"		"N0"	"N0"		"N1"	"N2"	"N3"	"N0"	0.0026385224	1
"E"	"N0"		"N0"	"N0"		"N1"		"N0"	"N0"	0.0290237467	11
"E"	"N0"		"N0"	"N0"		"N1"		"N1"	"N1"	0.0211081794	8
"E"	"N0"		"N0"	"N0"		"N1"		"N3"	"N0"	0.0079155673	3
"E"	"N0"		"N0"	"N0"		"N1"		"N3"	"N1"	0.0079155673	3
"E"	"N0"		"N0"	"N0"		"N1"		"N3"	"N3"	0.0052770449	2
"E"	"N0"		"N2"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0026385224	1
"E"	"N0"		"N2"	"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N0"		"N2"	"N0"		"N1"		"N2"	"N1"	0.0026385224	1
"E"	"N0"			"N0"		"N1"	"N0"	"N0"	"N0"	0.0052770449	2
"E"	"N0"			"N0"		"N1"	"N0"	"N1"	"N1"	0.0079155673	3
"E"	"N0"			"N0"		"N1"		"N0"	"N0"	0.0105540897	4
"E"	"N0"			"N0"		"N1"		"N1"	"N1"	0.0105540897	4
"E"	"N0"			"N0"		"N1"		"N3"	"N0"	0.0026385224	1
"E"	"N0"			"N0"		"N1"		"N3"	"N3"	0.0079155673	3
"E"	"N1"	"N0"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0052770449	2
"E"	"N1"	"N0"	"N1"	"N1"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N1"	"N0"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0026385224	1
"E"	"N1"	"N0"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N1"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N1"	"N0"		"N0"		"N1"		"N3"	"N1"	0.0026385224	1
"E"	"N1"	"N0"		"N1"		"N1"		"N3"	"N1"	0.0026385224	1
"E"	"N1"	"N2"	"N1"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0026385224	1
"E"	"N1"	"N2"	"N2"	"N0"		"N1"		"N3"	"N0"	0.0026385224	1
"E"	"N1"	"N2"	"N2"	"N0"		"N1"		"N3"	"N3"	0.0026385224	1
"E"	"N1"	"N2"		"N1"		"N1"	"N1"	"N2"	"N1"	0.0026385224	1
"E"	"N1"			"N1"		"N1"		"N1"	"N1"	0.0052770449	2
"E"	"N2"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0026385224	1
"E"	"N2"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N2"	"N0"	"N0"	"N0"		"N1"		"N2"	"N1"	0.0026385224	1
"E"	"N2"	"N0"	"N0"	"N0"		"N1"		"N3"	"N0"	0.0052770449	2
"E"	"N2"	"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N2"	"N0"		"N0"		"N1"	"N0"	"N3"	"N1"	0.0026385224	1
"E"	"N2"	"N2"	"N2"	"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N2"		"N0"	"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N3"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0026385224	1
"E"	"N3"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0026385224	1
"E"	"N4"	"N0"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0026385224	1
"E"		"N0"		"N0"		"N1"	"N0"	"N3"	"N1"	0.0026385224	1
"E"		"N0"		"N0"		"N1"		"N1"	"N1"	0.0079155673	3
"E"		"N2"	"N2"	"N2"				"N3"	"N3"	0.0026385224	1
"E"			"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0026385224	1
"E"			"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0105540897	4
"E"			"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0105540897	4
"E"			"N0"	"N0"		"N1"		"N0"	"N0"	0.0079155673	3
"E"			"N0"	"N0"		"N1"		"N1"	"N1"	0.0079155673	3
"E"			"N0"	"N0"		"N1"		"N2"	"N2"	0.0026385224	1
"E"			"N0"	"N0"		"N1"		"N3"	"N3"	0.0026385224	1
"E"			"N0"	"N0"				"N1"	"N1"	0.0026385224	1
"E"			"N0"	"N0"				"N3"	"N3"	0.0026385224	1
"E"			"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0026385224	1
"E"			"N0"	"N1"		"N1"	"N1"	"N3"	"N0"	0.0026385224	1
"E"			"N0"	"N1"		"N1"		"N1"	"N1"	0.0026385224	1
"E"			"N0"	"N1"		"N1"		"N3"	"N3"	0.0026385224	1
"E"			"N0"			"N1"	"N0"	"N3"	"N1"	0.0026385224	1
"E"			"N2"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0026385224	1
"E"			"N2"	"N0"				"N1"	"N1"	0.0026385224	1
"E"			"N2"	"N2"		"N1"	"N2"	"N3"	"N3"	0.0026385224	1
"E"				"N0"		"N1"	"N0"	"N0"	"N0"	0.0131926121	5
"E"				"N0"		"N1"	"N0"	"N1"	"N1"	0.0237467018	9
"E"				"N0"		"N1"	"N0"	"N2"	"N1"	0.0026385224	1
"E"				"N0"		"N1"	"N0"	"N3"	"N1"	0.0026385224	1
"E"				"N0"		"N1"	"N0"	"N3"	"N3"	0.0079155673	3
"E"				"N0"		"N1"	"N2"	"N1"	"N1"	0.0052770449	2
"E"				"N0"		"N1"		"N1"	"N1"	0.0422163588	16
"E"				"N0"		"N1"		"N2"	"N0"	0.0026385224	1
"E"				"N0"		"N1"		"N3"	"N0"	0.0052770449	2
"E"				"N0"		"N1"		"N3"	"N1"	0.0052770449	2
"E"				"N0"		"N1"		"N3"	"N3"	0.0105540897	4
"E"				"N0"			"N1"	"N1"	"N1"	0.0026385224	1
"E"				"N0"				"N0"	"N0"	0.0026385224	1
"E"				"N0"				"N1"	"N1"	0.0052770449	2
"E"				"N1"		"N1"	"N1"	"N0"	"N0"	0.0026385224	1
"E"				"N1"		"N1"	"N1"	"N1"	"N1"	0.0026385224	1
"E"				"N1"		"N1"	"N1"	"N3"	"N3"	0.0026385224	1
"E"				"N1"		"N1"		"N1"	"N1"	0.0026385224	1
"E"				"N2"		"N1"	"N0"	"N0"	"N0"	0.0026385224	1
"E"				"N2"		"N1"	"N2"	"N1"	"N1"	0.0026385224	1
"E"				"N2"		"N1"		"N3"	"N0"	0.0026385224	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0185185185	4
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N0"	"N0"	0.0509259259	11
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0416666667	9
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N0"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N1"	0.0092592593	2
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0092592593	2
"F"	"N0"	"N0"	"N0"	"N1"		"N1"		"N0"	"N0"	0.0092592593	2
"F"	"N0"	"N0"	"N0"	"N2"		"N1"	"N2"	"N3"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N0"	"N2"		"N1"		"N2"	"N2"	0.0046296296	1
"F"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0046296296	1
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N2"	"N0"		"N1"		"N0"	"N0"	0.0092592593	2
"F"	"N0"	"N0"	"N2"	"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N0"	"N2"	"N0"		"N1"		"N3"	"N0"	0.0046296296	1
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N0"	0.0046296296	1
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0092592593	2
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N3"	"N1"	0.0046296296	1
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N3"	"N3"	0.0046296296	1
"F"	"N0"	"N0"		"N0"		"N1"		"N0"	"N0"	0.0046296296	1
"F"	"N0"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0231481481	5
"F"	"N0"	"N0"		"N0"		"N1"		"N2"	"N1"	0.0046296296	1
"F"	"N0"	"N0"		"N0"		"N1"		"N2"	"N2"	0.0046296296	1
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0046296296	1
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N3"	"N3"	"N1"	0.0046296296	1
"F"	"N0"	"N2"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0046296296	1
"F"	"N0"	"N2"	"N2"	"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0046296296	1
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0092592593	2
"F"	"N0"		"N0"	"N0"		"N1"		"N0"	"N0"	0.0277777778	6
"F"	"N0"		"N0"	"N0"		"N1"		"N1"	"N1"	0.0092592593	2
"F"	"N0"		"N0"	"N0"		"N1"		"N2"	"N0"	0.0046296296	1
"F"	"N0"		"N2"	"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N0"			"N0"		"N1"	"N0"	"N1"	"N1"	0.0138888889	3
"F"	"N0"			"N0"		"N1"	"N0"	"N2"	"N2"	0.0046296296	1
"F"	"N0"			"N0"		"N1"		"N0"	"N0"	0.0046296296	1
"F"	"N0"			"N0"		"N1"		"N1"	"N1"	0.0092592593	2
"F"	"N0"			"N0"		"N1"		"N3"	"N0"	0.0046296296	1
"F"	"N0"			"N0"		"N1"		"N3"	"N3"	0.0046296296	1
"F"	"N1"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0046296296	1
"F"	"N1"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N1"	"N0"	"N2"	"N0"		"N1"	"N2"	"N3"	"N1"	0.0046296296	1
"F"	"N1"	"N0"		"N0"		"N1"	"N2"	"N3"	"N0"	0.0046296296	1
"F"	"N1"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N1"	"N2"	"N0"	"N0"		"N1"		"N0"	"N0"	0.0046296296	1
"F"	"N1"		"N0"	"N1"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N1"		"N0"	"N2"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N2"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0046296296	1
"F"	"N2"	"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N2"	"N2"	"N0"	"N0"		"N1"		"N2"	"N2"	0.0046296296	1
"F"	"N2"	"N2"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0046296296	1
"F"	"N3"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"	"N4"		"N0"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0046296296	1
"F"		"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0046296296	1
"F"		"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"		"N0"	"N2"	"N0"		"N1"		"N1"	"N1"	0.0046296296	1
"F"			"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0185185185	4
"F"			"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0092592593	2
"F"			"N0"	"N0"		"N1"		"N1"	"N1"	0.0138888889	3
"F"			"N0"	"N0"		"N1"		"N3"	"N1"	0.0092592593	2
"F"			"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0092592593	2
"F"				"N0"		"N1"	"N0"	"N0"	"N0"	0.0185185185	4
"F"				"N0"		"N1"	"N0"	"N1"	"N1"	0.0648148148	14
"F"				"N0"		"N1"	"N0"	"N2"	"N2"	0.0046296296	1
"F"				"N0"		"N1"	"N0"	"N3"	"N1"	0.0231481481	5
"F"				"N0"		"N1"	"N1"	"N0"	"N0"	0.0046296296	1
"F"				"N0"		"N1"		"N0"	"N0"	0.0277777778	6
"F"				"N0"		"N1"		"N1"	"N1"	0.0462962963	10
"F"				"N0"		"N1"		"N2"	"N1"	0.0046296296	1
"F"				"N0"		"N1"		"N3"	"N0"	0.0092592593	2
"F"				"N0"		"N1"		"N3"	"N3"	0.0046296296	1
"F"				"N0"			"N0"	"N1"	"N1"	0.0046296296	1
"F"				"N1"		"N1"	"N0"	"N3"	"N1"	0.0046296296	1
"F"				"N1"		"N1"	"N1"	"N0"	"N0"	0.0046296296	1
"F"				"N1"		"N1"	"N1"	"N1"	"N1"	0.0138888889	3
"F"				"N1"		"N1"	"N1"	"N2"	"N1"	0.0046296296	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0068493151	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.0068493151	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0068493151	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N0"	"N0"	0.0068493151	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N0"	"N0"	0.0547945205	8
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0547945205	8
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N0"	0.0068493151	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N2"	0.0068493151	1
"G"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0068493151	1
"G"	"N0"	"N0"	"N0"	"N2"		"N1"		"N3"	"N1"	0.0068493151	1
"G"	"N0"	"N0"		"N0"		"N1"		"N0"	"N0"	0.0273972603	4
"G"	"N0"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0136986301	2
"G"	"N0"	"N0"		"N0"		"N1"		"N3"	"N3"	0.0068493151	1
"G"	"N0"	"N2"	"N0"	"N0"		"N1"		"N2"	"N1"	0.0068493151	1
"G"	"N0"	"N2"	"N2"	"N0"		"N1"		"N3"	"N0"	0.0068493151	1
"G"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0205479452	3
"G"	"N0"		"N0"	"N0"		"N1"		"N0"	"N0"	0.0410958904	6
"G"	"N0"		"N0"	"N0"		"N1"		"N3"	"N3"	0.0068493151	1
"G"	"N0"			"N0"		"N1"	"N0"	"N0"	"N0"	0.0068493151	1
"G"	"N0"			"N0"		"N1"	"N0"	"N1"	"N1"	0.0136986301	2
"G"	"N0"			"N0"		"N1"	"N0"	"N2"	"N0"	0.0068493151	1
"G"	"N0"			"N0"		"N1"	"N0"	"N2"	"N1"	0.0068493151	1
"G"	"N0"			"N0"		"N1"	"N0"	"N2"	"N2"	0.0068493151	1
"G"	"N0"			"N0"		"N1"	"N0"	"N3"	"N3"	0.0136986301	2
"G"	"N0"			"N0"		"N1"	"N2"	"N2"	"N2"	0.0068493151	1
"G"	"N0"			"N0"		"N1"		"N0"	"N0"	0.0205479452	3
"G"	"N0"			"N0"		"N1"		"N1"	"N1"	0.0205479452	3
"G"	"N1"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0068493151	1
"G"	"N1"			"N1"		"N1"	"N1"	"N0"	"N0"	0.0068493151	1
"G"	"N2"	"N2"		"N3"		"N1"		"N2"	"N1"	0.0068493151	1
"G"			"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0410958904	6
"G"			"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0410958904	6
"G"			"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0068493151	1
"G"			"N0"	"N0"		"N1"		"N0"	"N0"	0.0410958904	6
"G"			"N0"	"N0"		"N1"		"N1"	"N1"	0.0136986301	2
"G"			"N0"	"N0"		"N1"		"N2"	"N1"	0.0068493151	1
"G"			"N0"	"N0"				"N0"	"N0"	0.0068493151	1
"G"				"N0"		"N1"	"N0"	"N0"	"N0"	0.0479452055	7
"G"				"N0"		"N1"	"N0"	"N1"	"N1"	0.0479452055	7
"G"				"N0"		"N1"	"N0"	"N2"	"N0"	0.0068493151	1
"G"				"N0"		"N1"	"N2"	"N3"	"N3"	0.0068493151	1
"G"				"N0"		"N1"		"N0"	"N0"	0.0547945205	8
"G"				"N0"		"N1"		"N1"	"N1"	0.0068493151	1
"G"				"N0"		"N1"		"N2"	"N2"	0.0068493151	1
"G"				"N0"		"N1"		"N3"	"N0"	0.0068493151	1
"G"				"N0"		"N1"		"N3"	"N3"	0.0068493151	1
"G"				"N1"		"N1"		"N1"	"N1"	0.0068493151	1
